OBJECTID;weight;node_id;nps_dn;p_max
2679;16875000.000000000000000;GS-3751;500;68
2680;16875000.000000000000000;GS-3753;500;68
2681;16875000.000000000000000;GS-3755;500;68
2682;5760000.000000000000000;GS-3757;300;64
2683;4218750.000000000000000;GS-3759;250;68
2684;55080000.000000000000000;GS-3397;900;68
2685;675000.000000000000000;GS-4615;100;68
2686;55080000.000000000000000;GS-3456;900;68
2687;64000000.000000000000000;GS-0070;800;100
2688;9000000.000000000000000;GS-3422;500;36
2689;43520000.000000000000000;GS-2374;800;68
2690;55080000.000000000000000;GS-2607;900;68
2691;55080000.000000000000000;GS-2603;900;68
2692;55080000.000000000000000;GS-2707;900;68
2693;43520000.000000000000000;GS-4446;800;68
2694;2700000.000000000000000;GS-4493;200;68
2695;1518750.000000000000000;GS-4453;150;68
2696;43520000.000000000000000;GS-4447;800;68
2697;43520000.000000000000000;GS-4632;800;68
2698;57600000.000000000000000;GS-3992;800;90
2699;64000000.000000000000000;GS-0071;800;100
2700;55080000.000000000000000;GS-2898;900;68
2701;43520000.000000000000000;GS-7203;800;68
2702;100000000.000000000000000;GS-2356;1000;100
2703;675000.000000000000000;GS-4438;100;68
2704;196000000.000000000000000;GS-0082;1400;100
2705;4000000.000000000000000;GS-6415;400;25
2706;6250000.000000000000000;GS-6418;500;25
2707;196000000.000000000000000;GS-6902;1400;100
2708;101640000.000000000000000;GS-4140;1100;84
2709;22680000.000000000000000;GS-6684;600;63
2710;2800000.000000000000000;GS-4122;200;70
2711;47250000.000000000000000;GS-4127;750;84
2712;25200000.000000000000000;GS-4129;600;70
2713;700000.000000000000000;GS-4132;100;70
2714;49000000.000000000000000;CS-0017;700;100
2715;25000000.000000000000000;CS-0016;500;100
2716;64000000.000000000000000;CS-0024;800;100
2717;120960000.000000000000000;CS-0018;1200;84
2718;67500000.000000000000000;CS-0051;1000;68
2719;68000000.000000000000000;CS-0050;1000;68
2720;57600000.000000000000000;CS-0034;800;90
2721;81000000.000000000000000;CS-0029;900;100
2722;121000000.000000000000000;CS-0002;1100;100
2723;81000000.000000000000000;CS-0025;900;100
2724;196000000.000000000000000;CS-0041;1400;100
2725;64000000.000000000000000;CS-0036;800;100
2726;64000000.000000000000000;CS-0032;800;100
2727;49000000.000000000000000;CS-0021;700;100
2728;100000000.000000000000000;CS-0031;1000;100
2729;43520000.000000000000000;CS-0047;800;68
2730;144000000.000000000000000;CS-0028;1200;100
2731;36000000.000000000000000;CS-0027;600;100
2732;144000000.000000000000000;CS-019A;1200;100
2733;144000000.000000000000000;CS-019B;1200;100
2734;196000000.000000000000000;CS-0037;1400;100
2735;36000000.000000000000000;CS-0022;600;100
2736;42250000.000000000000000;CS-052A;650;100
2737;42250000.000000000000000;CS-052B;650;100
2738;49000000.000000000000000;CS-053A;700;100
2739;49000000.000000000000000;CS-053B;700;100
2740;100000000.000000000000000;CS-049A;1000;100
2741;100000000.000000000000000;CS-049B;1000;100
2742;144000000.000000000000000;CS-042B;1200;100
2743;144000000.000000000000000;CS-042A;1200;100
2744;81000000.000000000000000;CS-0011;900;100
2745;100000000.000000000000000;CS-001B;1000;100
2746;100000000.000000000000000;CS-001A;1000;100
2747;144000000.000000000000000;CS-015A;1200;100
2748;144000000.000000000000000;CS-015B;1200;100
2749;144000000.000000000000000;CS-046B;1200;100
2750;144000000.000000000000000;CS-046A;1200;100
2751;196000000.000000000000000;CS-030B;1400;100
2752;196000000.000000000000000;CS-030A;1400;100
2753;144000000.000000000000000;CS-008B;1200;100
2754;144000000.000000000000000;CS-008A;1200;100
2755;64000000.000000000000000;CS-0009;800;100
2756;81000000.000000000000000;CS-010A;900;100
2757;81000000.000000000000000;CS-010B;900;100
2758;144000000.000000000000000;CS-035B;1200;100
2759;144000000.000000000000000;CS-035A;1200;100
2760;81000000.000000000000000;CS-040B;900;100
2761;81000000.000000000000000;CS-040A;900;100
2762;144000000.000000000000000;CS-039B;1200;100
2763;144000000.000000000000000;CS-039A;1200;100
2764;144000000.000000000000000;CS-044B;1200;100
2765;144000000.000000000000000;CS-044A;1200;100
2766;100000000.000000000000000;CS-0013;1000;100
2767;121000000.000000000000000;CS-012B;1100;100
2768;121000000.000000000000000;CS-012A;1100;100
2769;121000000.000000000000000;CS-043A;1100;100
2770;121000000.000000000000000;CS-043B;1100;100
2771;121000000.000000000000000;CS-0038;1100;100
2772;36000000.000000000000000;CS-0003;600;100
2773;144000000.000000000000000;CS-0014;1200;100
2774;121000000.000000000000000;CS-020A;1100;100
2775;121000000.000000000000000;CS-020B;1100;100
2776;100000000.000000000000000;GS-0450;1000;100
2777;100000000.000000000000000;CS-0026;1000;100
2778;100000000.000000000000000;CS-033A;1000;100
2779;100000000.000000000000000;CS-033B;1000;100
2780;81000000.000000000000000;CS-048A;900;100
2781;81000000.000000000000000;CS-048B;900;100
2782;28800000.000000000000000;GS-7305;600;80
2783;20000000.000000000000000;GS-7301;500;80
2784;6075000.000000000000000;GS-7331;300;68
2785;64800000.000000000000000;GS-7302;900;80
2786;10800000.000000000000000;GS-7303;400;68
2787;53760000.000000000000000;GS-7304;800;84
2788;101640000.000000000000000;GS-4139;1100;84
2789;101640000.000000000000000;GS-4142;1100;84
2790;120960000.000000000000000;GS-4143;1200;84
2791;53760000.000000000000000;GS-3990;800;84
2792;4000000.000000000000000;GS-6505;400;25
2793;6250000.000000000000000;GS-6669;500;25
2794;33075000.000000000000000;GS-3643;700;68
2795;6250000.000000000000000;GS-6697;500;25
2796;4000000.000000000000000;GS-6696;400;25
2797;12000000.000000000000000;GS-3903;400;75
2798;14400000.000000000000000;GS-0637;400;90
2799;44800000.000000000000000;GS-3237;800;70
2800;22680000.000000000000000;GS-0760;600;63
2801;14400000.000000000000000;GS-0636;400;90
2802;4000000.000000000000000;GS-6506;400;25
2803;1000000.000000000000000;GS-6673;200;25
2804;1000000.000000000000000;GS-6672;200;25
2805;6300000.000000000000000;GS-1723;300;70
2806;64000000.000000000000000;GS-6710;800;100
2807;84000000.000000000000000;GS-0779;1000;84
2808;100000000.000000000000000;GS-0692;1000;100
2809;120000.000000000000000;GS-1685;100;12
2810;33075000.000000000000000;GS-3506;700;68
2811;1890000.000000000000000;GS-4120;150;84
2812;49000000.000000000000000;GS-2909;700;100
2813;4000000.000000000000000;GS-6494;400;25
2814;160000.000000000000000;GS-4675;100;16
2815;35437500.000000000000000;GS-0751;750;63
2816;35437500.000000000000000;GS-0752;750;63
2817;2250000.000000000000000;GS-6816;300;25
2818;9000000.000000000000000;GS-2708;500;36
2819;12000000.000000000000000;GS-4114;400;75
2820;144000000.000000000000000;GS-4118;1200;100
2821;2800000.000000000000000;GS-1526;200;70
2822;55080000.000000000000000;GS-2714;900;68
2823;840000.000000000000000;GS-4121;100;84
2824;6250000.000000000000000;GS-6662;500;25
2825;6250000.000000000000000;GS-6663;500;25
2826;6250000.000000000000000;GS-6698;500;25
2827;6250000.000000000000000;GS-6646;500;25
2828;6250000.000000000000000;GS-6694;500;25
2829;2250000.000000000000000;GS-6815;300;25
2830;2250000.000000000000000;GS-6852;300;25
2831;1000000.000000000000000;GS-6675;200;25
2832;43520000.000000000000000;GS-2375;800;68
2833;43520000.000000000000000;GS-0695;800;68
2834;160000.000000000000000;GS-4448;100;16
2835;100000.000000000000000;GS-4575;100;10
2836;700000.000000000000000;GS-4133;100;70
2837;1000000.000000000000000;GS-6652;200;25
2838;12000000.000000000000000;GS-3900;400;75
2839;14500000.000000000000000;GS-3738;500;58
2840;17010000.000000000000000;GS-0572;450;84
2841;2250000.000000000000000;GS-6853;300;25
2842;2250000.000000000000000;GS-6854;300;25
2843;100000000.000000000000000;GS-0691;1000;100
2844;9000000.000000000000000;GS-3439;500;36
2845;640000.000000000000000;GS-1424;200;16
2846;53760000.000000000000000;GS-3953;800;84
2847;6250000.000000000000000;GS-6653;500;25
2848;2250000.000000000000000;GS-6856;300;25
2849;22680000.000000000000000;GS-0759;600;63
2850;14400000.000000000000000;GS-3954;400;90
2851;40320000.000000000000000;GS-0750;800;63
2852;53760000.000000000000000;GS-3982;800;84
2853;14400000.000000000000000;GS-4003;400;90
2854;2800000.000000000000000;GS-1684;200;70
2855;640000.000000000000000;GS-1425;200;16
2856;6250000.000000000000000;GS-6645;500;25
2857;22680000.000000000000000;GS-6671;600;63
2858;22680000.000000000000000;GS-6679;600;63
2859;5670000.000000000000000;GS-0755;300;63
2860;196000000.000000000000000;GS-0072;1400;100
2861;144000000.000000000000000;CS-045A;1200;100
2862;144000000.000000000000000;CS-045B;1200;100
2863;144000000.000000000000000;GS-0454;1200;100
2864;120960000.000000000000000;GS-0846;1200;84
2865;448000.000000000000000;GS-4057;80;70
2866;360000.000000000000000;GS-4116;150;16
2867;360000.000000000000000;GS-3906;150;16
2868;360000.000000000000000;GS-4115;150;16
2869;360000.000000000000000;GS-3907;150;16
2870;68040000.000000000000000;CS-0054;900;84
2871;64000000.000000000000000;DE-0001;800;100
2872;64000000.000000000000000;DE-0002;800;100
2873;11200000.000000000000000;GS-3934;400;70
2874;10880000.000000000000000;GS-3303;400;68
2875;5670000.000000000000000;GS-3191;300;63
2876;5670000.000000000000000;GS-7080;300;63
2877;11200000.000000000000000;GS-3930;400;70
2878;39375000.000000000000000;GS-0590;750;70
2879;3920000.000000000000000;GS-2469;700;8
2880;3920000.000000000000000;GS-2470;700;8
2881;3920000.000000000000000;GS-3287;700;8
2882;2500000.000000000000000;GS-3288;500;10
2883;2500000.000000000000000;GS-3289;500;10
2884;10880000.000000000000000;GS-3316;400;68
2885;55080000.000000000000000;GS-3082;900;68
2886;2000000.000000000000000;GS-3386;200;50
2887;2000000.000000000000000;GS-2670;200;50
2888;2000000.000000000000000;GS-3204;200;50
2889;2000000.000000000000000;GS-7318;200;50
2890;4500000.000000000000000;GS-2662;300;50
2891;4500000.000000000000000;GS-3302;300;50
2892;4500000.000000000000000;GS-3131;300;50
2893;4500000.000000000000000;GS-3132;300;50
2894;4500000.000000000000000;GS-3393;300;50
2895;4500000.000000000000000;GS-3128;300;50
2896;4500000.000000000000000;GS-3129;300;50
2897;4500000.000000000000000;GS-3130;300;50
2898;4500000.000000000000000;GS-3133;300;50
2899;4500000.000000000000000;GS-3394;300;50
2900;4500000.000000000000000;GS-3283;300;50
2901;810000.000000000000000;GS-3284;150;36
2902;4500000.000000000000000;GS-2660;300;50
2903;810000.000000000000000;GS-2661;150;36
2904;160000.000000000000000;GS-2658;100;16
2905;810000.000000000000000;GS-2659;150;36
2906;4500000.000000000000000;GS-7105;300;50
2907;4500000.000000000000000;GS-3277;300;50
2908;4500000.000000000000000;GS-2778;300;50
2909;4500000.000000000000000;GS-2779;300;50
2910;810000.000000000000000;GS-2655;150;36
2911;4500000.000000000000000;GS-2656;300;50
2912;810000.000000000000000;GS-2654;150;36
2913;810000.000000000000000;GS-3315;150;36
2914;810000.000000000000000;GS-3314;150;36
2915;2227500.000000000000000;GS-3375;150;99
2916;2227500.000000000000000;GS-2667;150;99
2917;2227500.000000000000000;GS-3379;150;99
2918;2227500.000000000000000;GS-3376;150;99
2919;2227500.000000000000000;GS-3377;150;99
2920;2227500.000000000000000;GS-3378;150;99
2921;2227500.000000000000000;GS-2668;150;99
2922;24480000.000000000000000;GS-2666;600;68
2923;4500000.000000000000000;GS-2653;300;50
2924;4500000.000000000000000;GS-2780;300;50
2925;1035000.000000000000000;GS-2617;150;46
2926;1890000.000000000000000;GS-2618;150;84
2927;810000.000000000000000;GS-2619;150;36
2928;1035000.000000000000000;GS-3308;150;46
2929;160000.000000000000000;GS-1050;100;16
2930;160000.000000000000000;GS-1049;100;16
2931;1440000.000000000000000;GS-1055;300;16
2932;1000000.000000000000000;GS-1061;250;16
2933;1000000.000000000000000;GS-1069;250;16
2934;4000000.000000000000000;GS-1068;400;25
2935;720000.000000000000000;GS-1043;300;8
2936;4000000.000000000000000;GS-1060;400;25
2937;1440000.000000000000000;GS-1067;300;16
2938;360000.000000000000000;GS-1064;150;16
2939;360000.000000000000000;GS-1066;150;16
2940;1440000.000000000000000;GS-1065;300;16
2941;360000.000000000000000;GS-1056;150;16
2942;1440000.000000000000000;GS-1058;300;16
2943;720000.000000000000000;GS-2141;300;8
2944;10880000.000000000000000;GS-1053;400;68
2945;160000.000000000000000;GS-1051;100;16
2946;360000.000000000000000;GS-1052;150;16
2947;10880000.000000000000000;GS-1059;400;68
2948;10880000.000000000000000;GS-1062;400;68
2949;10880000.000000000000000;GS-1063;400;68
2950;4000000.000000000000000;GS-1804;400;25
2951;1562500.000000000000000;GS-1803;250;25
2952;1562500.000000000000000;GS-1802;250;25
2953;1562500.000000000000000;GS-2195;250;25
2954;1000000.000000000000000;GS-1473;250;16
2955;1000000.000000000000000;GS-1470;250;16
2956;1440000.000000000000000;GS-1476;300;16
2957;360000.000000000000000;GS-1486;150;16
2958;360000.000000000000000;GS-1474;150;16
2959;360000.000000000000000;GS-2245;150;16
2960;10880000.000000000000000;GS-3199;400;68
2961;1000000.000000000000000;GS-1480;250;16
2962;1000000.000000000000000;GS-1478;250;16
2963;640000.000000000000000;GS-1471;200;16
2964;4000000.000000000000000;GS-1042;400;25
2965;1000000.000000000000000;GS-1472;250;16
2966;1000000.000000000000000;GS-1044;250;16
2967;360000.000000000000000;GS-1508;150;16
2968;1000000.000000000000000;GS-1475;250;16
2969;360000.000000000000000;GS-1469;150;16
2970;1600000.000000000000000;GS-1180;200;40
2971;1440000.000000000000000;GS-1181;300;16
2972;3600000.000000000000000;GS-2154;300;40
2973;1440000.000000000000000;GS-1179;300;16
2974;156250.000000000000000;GS-3318;125;10
2975;2500000.000000000000000;GS-2227;250;40
2976;156250.000000000000000;GS-1797;125;10
2977;3600000.000000000000000;GS-1798;300;40
2978;1440000.000000000000000;GS-3319;300;16
2979;1440000.000000000000000;GS-1800;300;16
2980;1440000.000000000000000;GS-1801;300;16
2981;10880000.000000000000000;GS-7093;400;68
2982;720000.000000000000000;GS-2176;300;8
2983;720000.000000000000000;GS-2083;300;8
2984;43520000.000000000000000;GS-2291;800;68
2985;2500000.000000000000000;GS-2292;250;40
2986;1440000.000000000000000;GS-1792;300;16
2987;43520000.000000000000000;GS-1793;800;68
2988;43520000.000000000000000;GS-3208;800;68
2989;2940000.000000000000000;GS-3300;700;6
2990;3600000.000000000000000;GS-2323;300;40
2991;3250000.000000000000000;GS-7081;500;13
2992;360000.000000000000000;GS-2499;150;16
2993;5760000.000000000000000;GS-2489;600;16
2994;3250000.000000000000000;GS-3298;500;13
2995;3250000.000000000000000;GS-3299;500;13
2996;5760000.000000000000000;GS-7094;600;16
2997;4000000.000000000000000;GS-2491;500;16
2998;5760000.000000000000000;GS-2496;600;16
2999;1440000.000000000000000;GS-2175;300;16
3000;10880000.000000000000000;GS-2324;400;68
3001;10880000.000000000000000;GS-3253;400;68
3002;2940000.000000000000000;GS-2495;700;6
3003;1440000.000000000000000;GS-3301;300;16
3004;4000000.000000000000000;GS-1262;500;16
3005;5760000.000000000000000;GS-1263;600;16
3006;2940000.000000000000000;GS-2493;700;6
3007;2940000.000000000000000;GS-2494;700;6
3008;4000000.000000000000000;GS-2498;400;25
3009;10880000.000000000000000;GS-1261;400;68
3010;1440000.000000000000000;GS-1264;300;16
3011;2940000.000000000000000;GS-3296;700;6
3012;2940000.000000000000000;GS-3297;700;6
3013;2000000.000000000000000;GS-3251;500;8
3014;43520000.000000000000000;GS-3328;800;68
3015;2000000.000000000000000;GS-3330;500;8
3016;1440000.000000000000000;GS-2798;300;16
3017;2000000.000000000000000;GS-7090;500;8
3018;360000.000000000000000;GS-7091;150;16
3019;9800000.000000000000000;GS-2795;700;20
3020;4000000.000000000000000;GS-2802;500;16
3021;9800000.000000000000000;GS-2453;700;20
3022;43520000.000000000000000;GS-2796;800;68
3023;1440000.000000000000000;GS-3329;300;16
3024;9800000.000000000000000;GS-2794;700;20
3025;90000.000000000000000;GS-2799;150;4
3026;90000.000000000000000;GS-2800;150;4
3027;43520000.000000000000000;GS-2801;800;68
3028;9800000.000000000000000;GS-2803;700;20
3029;10549504.000000000000000;GS-3819;406;64
3030;4375000.000000000000000;GS-4059;250;70
3031;4375000.000000000000000;GS-4058;250;70
3032;4375000.000000000000000;GS-4044;250;70
3033;2070000.000000000000000;GS-3123;300;23
3034;2070000.000000000000000;GS-3125;300;23
3035;3360000.000000000000000;GS-3122;400;21
3036;6400000.000000000000000;GS-3203;400;40
3037;11200000.000000000000000;GS-3124;400;70
3038;11200000.000000000000000;GS-2441;400;70
3039;3360000.000000000000000;GS-2442;400;21
3040;6400000.000000000000000;GS-3202;400;40
3041;3069504.000000000000000;GS-3851;219;64
3042;34300000.000000000000000;GS-2443;700;70
3043;3069504.000000000000000;GS-3798;219;64
3044;6400000.000000000000000;GS-2444;400;40
3045;23814400.000000000000000;GS-6379;610;64
3046;6300000.000000000000000;GS-3121;300;70
3047;2070000.000000000000000;GS-3025;300;23
3048;2070000.000000000000000;GS-3026;300;23
3049;2070000.000000000000000;GS-3470;300;23
3050;1806336.000000000000000;GS-3828;168;64
3051;640000.000000000000000;GS-3077;200;16
3052;3360000.000000000000000;GS-3078;400;21
3053;34300000.000000000000000;GS-3336;700;70
3054;25200000.000000000000000;GS-4147;600;70
3055;6300000.000000000000000;GS-4045;300;70
3056;25200000.000000000000000;GS-2893;600;70
3057;3360000.000000000000000;GS-3196;400;21
